Time (s),Altitude (ft),"Vertical Speed (fps, +up)",Pitch (deg),Throttle,Fuel Mass (lbs),Lat Vel Body (fps),GridFin Cmd,Burn Phase
20.541666666666668,68134.68252491951,-904.5565800351409,75.55596607855531,0.0,300000.0,114.32761197450307,-1.0,0
20.55,68127.14342217147,-904.8208916363694,74.73189344705614,0.0,300000.0,115.49175653898385,-1.0,0
20.558333333333334,68119.60211678967,-905.0852104144202,73.90072161329768,0.0,300000.0,116.64973736202708,-1.0,0
20.566666666666666,68112.05860870704,-905.349536370557,73.06375477071343,0.0,300000.0,117.80129201120496,-1.0,0
20.575,68104.51289787889,-905.6138695060323,72.22205781347796,0.0,300000.0,118.94616216739458,-1.0,0
20.583333333333332,68096.96498422697,-905.8782098220912,71.37650703673278,0.0,300000.0,120.08409366866039,-1.0,0
20.591666666666665,68089.4148677066,-906.1425573199607,70.5278289295469,0.0,300000.0,121.21483655215219,-1.0,0
20.6,68081.8625482507,-906.4069120008618,69.67663006882809,0.0,300000.0,122.33814509403157,-1.0,0
20.608333333333334,68074.30802579969,-906.6712738659949,68.82342032636421,0.0,300000.0,123.45377784743256,-1.0,0
20.616666666666667,68066.75130029395,-906.9356429165471,67.96863101944629,0.0,300000.0,124.56149767847225,-1.0,0
20.625,68059.19237167388,-907.2000191536899,67.11262921181971,0.0,300000.0,125.66107180031423,-1.0,0
20.633333333333333,68051.63123987988,-907.464402578572,66.25572906297839,0.0,300000.0,126.75227180530302,-1.0,0
20.641666666666666,68044.0679048486,-907.7287931923267,65.39820089819028,0.0,300000.0,127.83487369517948,-1.0,0
20.65,68036.50236652419,-907.9931909960638,64.54027850601392,0.0,300000.0,128.90865790938508,-1.0,0
20.65833333333333,68028.93462485448,-908.2575959908704,63.68216504782948,0.0,300000.0,129.9734093514765,-1.0,0
20.666666666666668,68021.36467976496,-908.5220081778102,62.82403787314528,0.0,300000.0,131.02891741365625,-1.0,0
20.675,68013.79253120348,-908.7864275579221,61.96605246662081,0.0,300000.0,132.07497599943525,-1.0,0
20.683333333333334,68006.21817910299,-909.0508541322199,61.10834570174566,0.0,300000.0,133.1113835444456,-1.0,0
20.691666666666666,67998.64162341133,-909.3152879016849,60.251038537503135,0.0,300000.0,134.13794303541354,-1.0,0
20.7,67991.06286407262,-909.5797288672746,59.394238264932454,0.0,300000.0,135.15446202730857,-1.0,0
20.708333333333332,67983.48190101609,-909.8441770299102,58.538040387943774,0.0,300000.0,136.1607526586895,-1.0,0
20.716666666666665,67975.89873418584,-910.1086323904857,57.68253020534057,0.0,300000.0,137.15663166525673,-1.0,0
20.725,67968.31336351112,-910.3730949498597,56.827784147488906,0.0,300000.0,138.14192039163248,-1.0,0
20.733333333333334,67960.72578895837,-910.6375647088557,55.973870910526294,0.0,300000.0,139.11644480138324,-1.0,0
20.741666666666667,67953.13601044938,-910.9020416682604,55.12085242271473,0.0,300000.0,140.0800354853049,-1.0,0
20.75,67945.54402792826,-911.166525828826,54.268784671000155,0.0,300000.0,141.03252766798545,-0.9612461081505539,0
20.758333333333333,67937.94984133169,-911.4310171912617,53.417718410644,0.0,300000.0,141.9737612126656,-0.9043298362311014,0
20.766666666666666,67930.35345059633,-911.6955157562397,52.567699776648446,0.0,300000.0,142.9035806244155,-0.8477172936540001,0
20.775,67922.75485567376,-911.9600215243893,51.718703591093295,0.0,300000.0,143.82191035881007,-0.7915219960759181,0
20.78333333333333,67915.15405649692,-912.2245344972939,50.87066922132725,0.0,300000.0,144.72871119106867,-0.7357389765814517,0
20.791666666666668,67907.5510530062,-912.4890546776408,50.023532958593265,0.0,300000.0,145.62394300498156,-0.6803623614890482,0
20.8,67899.94584513456,-912.7535820690505,49.17722859600373,0.0,300000.0,146.50756438099353,-0.6253861523680673,0
20.808333333333334,67892.338432841,-913.0181166760813,48.33168775251716,0.0,300000.0,147.37953242564413,-0.5708042513168636,0
20.816666666666666,67884.72881604731,-913.2826585042305,47.4868401537165,0.0,300000.0,148.2398026086367,-0.5166104787162396,0
20.825,67877.11699470133,-913.5472075599221,46.64261387669936,0.0,300000.0,149.08832860581788,-0.4627985886731616,0
20.833333333333332,67869.50296873227,-913.8117638505137,45.79893556412893,0.0,300000.0,149.92506214784277,-0.40936228250463547,0
20.841666666666665,67861.88673809543,-914.076327384292,44.95573061169522,0.0,300000.0,150.74995287433183,-0.356295220530809,0
20.85,67854.26830272749,-914.3408981704704,44.112923332585645,0.0,300000.0,151.5629481933318,-0.3035910324052056,0
20.858333333333334,67846.64766255766,-914.6054762191883,43.2704371020209,0.0,300000.0,152.36399314590852,-0.2512433261757736,0
